Link hình ảnh;Mã SKU;Tên;Cân nặng(g);Chiều dài(cm);Chiều rộng(cm);Chiều cao(cm);Tên kho;Khu vực kho;Vị trí;Tổng số;Đơn hàng đã khóa;Toàn bộ kho khả dụng;Dự trữ chương trình;Đang vận tải;Tổng giá vốn hàng đang vận tải;Cảnh báo tồn kho;Dự báo bán hàng hàng ngày;Dự kiến số ngày có thể bán;Giá vốn bình quân gia quyền;Tổng giá vốn;Trạng thái bán hàng;Ngành hàng cấp 1;Ngành hàng cấp 2;Ngành hàng cấp 3;Loại SKU;Chú thích
https://res.bigseller.pro/sku/images/merchantsku/944484/468548_1786332306895.jpg?imageView2/1/w/300/h/300;3113;OLD SPICE Sáp Khử Mùi Timber Hương Gỗ Đàn Hương Và Bách Tùng - 85g;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/723596_1786332243698.jpg?imageView2/1/w/300/h/300;3112;OLD SPICE Sáp Khử Mùi Bearglove Hương Táo Và Cam Quýt - 85g;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/149543_1786332250480.jpg?imageView2/1/w/300/h/300;3111;OLD SPICE Sáp Khử Mùi Wilderness Hương Hoa Oải Hương Và Nước Suối - 85g;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/693718_1786177873848.jpg?imageView2/1/w/300/h/300;QT30;DIKY Gói Khăn Ướt Premium Wet Wipes - 1 Gói (20pcs);0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;4;0;4;0;0;0.00;0;5.50;0;953.23;3812.92;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/090561_1786171367973.jpg?imageView2/1/w/300/h/300;3110;KWANGYA Giấm lựu lên men Hàn Quốc - 970ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;4.38;0;115538.46;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/988983_1786171355370.jpg?imageView2/1/w/300/h/300;3109;MEDIANSWER Mặt Nạ Thạch Nâng Cơ Retinoid Liftxyl Mask (Hộp 4 Miếng) - Lẻ 1 Miếng 43g;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;12.00;0;60337.35;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/688516_1786168330582.jpg?imageView2/1/w/300/h/300;3108;COCOON Nước dưỡng tóc tinh dầu bưởi Pomelo Hair Tonic 310ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;66.67;0;186000.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/113517_1786168094159.jpg?imageView2/1/w/300/h/300;3107;COCOON Dầu Gội Bưởi Refill Không Sulfate - 500ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;100.00;0;215000.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/399095_1786951290534.jpg?imageView2/1/w/300/h/300;QT29;CETAPHIL Sữa Dưỡng Thể Pro AD Derma Skin Restoring Moisturizer 29ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;6;0;6;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/815117_1786086746768.jpg?imageView2/1/w/300/h/300;QT28;VELLA mặt Nạ Ngủ Vitathione Sleep Mask  1ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/585740_1786086759526.jpg?imageView2/1/w/300/h/300;QT27;KYUNGLAB Kem Dưỡng Ẩm Alab cream 1.2ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/222887_1786086768609.jpg?imageView2/1/w/300/h/300;QT26;VELLA Kem cổ NECK Cream 1ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;237;1;236;0;0;0.00;0;23.57;10;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/783002_1786086817863.jpg?imageView2/1/w/300/h/300;QT25;Sensilis Kem Chống Nắng  Water Fluid 50+ 1.5ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.75;0;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/585718_1786086836920.jpg?imageView2/1/w/300/h/300;QT24;SENSILIS Kem dưỡng da Skin Rescue Barrier 1.5 ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.90;0;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
;QT23;SENSILIS Pure Age Perfection Retinal Tinh chất ban đêm giúp làm đầy tái tạo và tăng sinh collagen 1.5ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;4;0;4;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/034363_1786086874972.jpg?imageView2/1/w/300/h/300;QT22;SENSILIS Kem Chống Nắng Photocorrection Pure Age Perfection 50+  5ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
;QT21;SENSILIS Kem DƯỡng Skin Rescue barrier Repair Cream 3ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;4;0;4;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/290206_1787133551474.jpg?imageView2/1/w/300/h/300;QT20;TOPICREM Kem Dưỡng Cica Soothing Cream Repairs 5ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;2;0;2;0;0;0.00;0;0.85;2;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/991065_1786086895514.jpg?imageView2/1/w/300/h/300;QT19;CORINE DE FARME Sữa Tắm Gội Gel Lavant Surgras Hair & Body 4ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/150021_1786086912409.jpg?imageView2/1/w/300/h/300;QT18;SVR Serum Clairial Ampoule  2ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/109132_1786087026269.jpg?imageView2/1/w/300/h/300;QT17;SVR Serum Vitamint C 20% Ampoule Anti-OX  2ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
;QT16;SVR Kem Dưỡng Sebiaclear MAT + Pore 2ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/478917_1786087049547.jpg?imageView2/1/w/300/h/300;QT15;SVR Kem Dưỡng Sebiaclear Hydra 3ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
;QT14;SVR Kem Dưỡng Sebiaclear Active 3ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
;QT13;LRP  Serum Effaclar Utra Concentre 3ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;2;0;2;0;0;0.00;0;0.03;66;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
;QT12;DR.PEPTY Kem Chống Nắng UV Tone Up Sunscreen SPF50+ 8ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;5;0;5;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
;QT11;LRP Kem Chống Nắng Anthelios UVMUNE 400 FLUIDE/FLUID tím 3ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;2;0;2;0;0;0.00;0;0.23;8;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
;QT10;LRP Kem Chống Nắng Anthelios UVMUNE 400 Oil Control Gel Cream xanh 3ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.21;0;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/021083_1788143788132.jpg?imageView2/1/w/300/h/300;QT09;DUCRAY Kem Chống Nắng KERACNYL UV SPF 50+ 5ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;12;1;11;0;0;0.00;0;0.43;25;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/469171_1786362097500.jpg?imageView2/1/w/300/h/300;QT08;CETAPHIL Kem Dưỡng Moisturising Cream  - 10ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;1.07;0;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/729809_1786362097699.jpg?imageView2/1/w/300/h/300;QT07;CETAPHIL Sữa Rửa Mặt Oily Skin Cleanser Cho Da Dầu - 5ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;96;2;94;0;0;0.00;0;18.30;5;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
;QT06;CETAPHIL Bộ Serum & kem dưỡng Soothing And Comforting Cica Restoring - SAMPLE;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/891352_1786362097569.jpg?imageView2/1/w/300/h/300;QT05;CETAPHIL Kem Chống Nắng Daily Defense Cream SPF50  Sensitive Skin SPF50 - 10g XANH LÁ;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;29;0;29;0;0;0.00;0;0.10;290;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/450814_1785921060904.jpg?imageView2/1/w/300/h/300;3105;EUCERIN Kem Dưỡng Spotless Brightening Spotless - Day 50ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;5.00;0;540745.28;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/714728_1785919706594.jpg?imageView2/1/w/300/h/300;3106;EIRLYS Kem Dưỡng Mờ Thâm Nám Tàn Nhang Glutathione Mini - 10ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;121250.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/202138_1785911451064.jpg?imageView2/1/w/300/h/300;3104;VASELINE Sáp Dưỡng Ẩm Pure Petroleum Jelly - 250ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;8.83;0;68500.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/347144_1785833604400.jpg?imageView2/1/w/300/h/300;3103;OBAGI Lotion Hỗ Trợ Dưỡng Sáng Và Giảm Thâm Nám Suzanobagimd Claribright Radiance 1.7oz - 50ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;3;0;3;0;0;0.00;0;0.00;--;855002.67;2565008.01;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/595675_1785769488648.jpg?imageView2/1/w/300/h/300;3096;COCOON Mặt Nạ nghệ Hưng Yên Turmeric Face Mask - 100ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;193855.30;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/054727_1785769551881.jpg?imageView2/1/w/300/h/300;3097;COCOON Kem dưỡng Thạch Nghệ Hưng Yên Làm Sáng Da - 100ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;216331.60;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/879014_1785905526967.jpg?imageView2/1/w/300/h/300;3098;AVENE Kem Cicalfate+ Repairing Cream Emulsion - 40ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;2;0;2;0;0;0.00;0;0.00;--;255000.00;510000.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
;3102;COCOON Mặt NạThạch nghệ Hưng Yên 100ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/002114_1785747350336.jpg?imageView2/1/w/300/h/300;3101;ARMAF CLUB DE NUIT Nước Hoa Nam Intense Man 3,6FL.OZ - 105ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;690130.54;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/131962_1785766985666.jpg?imageView2/1/w/300/h/300;3100;LOREAL Kem Dưỡng Glycolic-Bright Glowing Cream Night - Kem đêm 50ML;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;255104.35;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
;3099;YUEJIN Mặt Nạ Tái Tạo Đa Tầng Liposome PP Mask (Màu Đen) - 1 Miếng;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/709588_1785142367703.jpg?imageView2/1/w/300/h/300;3090;Mặt Nạ Giấy BNBG Placenta Relaxing Skin Booster Mask 30ml (Cam);0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/075851_1785310495249.jpg?imageView2/1/w/300/h/300;3094;COCOON Kem Ủ Tóc Hương Bưởi - 200ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;113743.10;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/650278_1785310363000.jpg?imageView2/1/w/300/h/300;3095;COCOON Sữa chống nắng vô cơ sen Hậu Giang - 50ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;20.00;0;185743.10;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
;3091;RCAMAR Nước tẩy trang RCAMAR Nga Hồng 600ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;1;0;1;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
;3092;RCAMAR Nước tẩy trang RCAMAR Nga Xanh 600ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;1;0;1;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
;3093;OEM Miếng dán ngực Silicon EBLIN;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;4;0;4;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/744985_1785125747418.jpg?imageView2/1/w/300/h/300;3088;3CE Xịt Khóa Nền Trang Điểm Shimmer Makeup Fixer - 95ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;212400.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/852076_1785131658564.jpg?imageView2/1/w/300/h/300;3089;AHOHWA Kem Ủ Trắng Tone-Up Brightening Cream Mask - 500g;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;1.00;0;997228.57;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/376510_1785116103367.jpg?imageView2/1/w/300/h/300;3085;DOVE Serum dưỡng tóc HPF 70 Ferulic + UV Repair & Glow - 77ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/686352_1785116216631.jpg?imageView2/1/w/300/h/300;3086;DOVE Serum Dưỡng Tóc Amino Bond Repair Bi-Phase - 77ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/017659_1785116319952.jpg?imageView2/1/w/300/h/300;3087;DOVE Kem Ủ Tóc Phục Hồi Hư Tổn Hya + Ceramide Intense Repair Treatment Mask - 300ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.07;0;128178.25;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/702456_1784775693867.jpg?imageView2/1/w/300/h/300;3082;Tsubaki Bộ Dầu gội xả Premium Moist & Repair  Màu Đỏ 450mlx2;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;259250.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/220666_1784775688291.jpg?imageView2/1/w/300/h/300;3083;Tsubaki Bộ Gội Xả Phục Hồi Hư Tổn, Bồng Bềnh Tóc Màu  Vàng 450mlx2;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;259250.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/520014_1784775680737.jpg?imageView2/1/w/300/h/300;3084;Heliocare 360 Kem chống nắng cho da nhạy cảm, sau điều trị Mineral Tolerance Fluid SPF50 50ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/741122_1784700302173.jpg?imageView2/1/w/300/h/300;3081;MEDIPEEL Kem dưỡng Chống lão hóa Nâng Cơ MEDIPEEL Bor-Tox Peptide 50g;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/240546_1784700035289.jpg?imageView2/1/w/300/h/300;3080;MEDIPEEL Tinh Chất Bio-Intense 6000 Gluthione White Ampoule 2.0 30ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/661842_1785155581883.jpg?imageView2/1/w/300/h/300;3079;OOH OIL Dầu Dưỡng Môi Lip Oil Gentle Colors 04 Billion Brown 2g;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
;3078;OOH OIL Dầu Dưỡng Môi Lip Oil Gentle Colors 02 Preppy Pink 2g;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/383221_1785155582073.jpg?imageView2/1/w/300/h/300;3077;OOH OIL Dầu Dưỡng Môi Lip Oil Gentle Colors 01 Roxy Red 2g;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/337220_1784726159805.jpg?imageView2/1/w/300/h/300;3076;OOH OIL Dầu Dưỡng Môi Lip Oil Gentle Colors 05 Gossip Green 7g;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/157433_1787574968652.jpg?imageView2/1/w/300/h/300;3075;OOH OIL Dầu Dưỡng Môi Lip Oil Gentle Colors 04 Billion Brown 7g;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
;3074;OOH OIL Dầu Dưỡng Môi Lip Oil Gentle Colors 03 Viva Violet 7g;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/803434_1786970364893.jpg?imageView2/1/w/300/h/300;3073;OOH OIL Dầu Dưỡng Môi Lip Oil Gentle Colors 02 Preppy Pink 7g;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/115163_1784726160203.jpg?imageView2/1/w/300/h/300;3072;OOH OIL Dầu Dưỡng Môi Lip Oil Gentle Colors 01 Roxy Red 7g;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/698345_1784527989945.jpg?imageView2/1/w/300/h/300;3071;APERIRE CUSHION Day Dream Cover SPF50+ PA++++ 13g - 0.5 Pure;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;261800.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/150061_1784345434959.jpg?imageView2/1/w/300/h/300;3070;COCOON Tẩy da chết da đầu bồ kết Gleditsia Scalp Scrub 200ml;200.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;16;0;16;0;0;0.00;0;0.30;53;132145.00;2114320.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/251882_1784345326268.jpg?imageView2/1/w/300/h/300;3066;COCOON Nước dưỡng da đầu bồ kết Gleditsia scalp tonic 140ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;27;0;27;0;0;0.00;0;0.10;270;88365.00;2385855.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
