Mã SKU;Tên;Thuộc tính phân loại;Danh mục;Xuất kho / Bán hàng;Lợi nhuận gộp hàng hóa đã giao;Tỷ suất Lợi nhuận gộp hàng hóa đã giao;Lượng bán xuất kho trung bình hàng ngày;Tồn kho khả dụng;Số ngày có thể bán;Đang vận tải;Cảnh báo tồn kho;Thời gian tạo;Link hình ảnh
1979;LOREAL Nước Tẩy Trang Revitalift Crystal Purifying Micellar Water [Xám] - 400ml;;LOREAL;2;263104.34;0.4416;0.06;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/184781_1755687785931.jpg?imageView2/1/w/300/h/300
1980;LOREAL Nước Tẩy Trang Revitalift Crystal Purifying Micellar Water [Xám] - 95ml;;LOREAL;234;2697512.51;0.4105;7.55;46;6;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/702311_1788144582501.jpg?imageView2/1/w/300/h/300
1981;LOREAL Nước Tẩy Trang Revitalift Hyaluronic Acid Hydrating Micellar Water [Tím] - 400ml;;LOREAL;1;63691.12;0.2777;0.03;7;233;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/329036_1754365623460.jpg?imageView2/1/w/300/h/300
1982;LOREAL Nước Tẩy Trang Revitalift Hyaluronic Acid Hydrating Micellar Water [Tím] - 95ml;;LOREAL;295;3591293.05;0.42560000000000003;9.52;254;26;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/482593_1754366213712.jpg?imageView2/1/w/300/h/300
1983;Loreal Serum Glycolic Bright Melasyl 8% [Melasyl+Glycolic+Niacinamide] 30ml;;LOREAL;1;352.04;0.0013;0.03;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/358879_1757141731069.jpg?imageView2/1/w/300/h/300
1984;Loreal Serum Hyaluronic Acid Cấp Ẩm Sáng Da 30ml;;LOREAL;0;0;0;0;0;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/592170_1757141829926.jpg?imageView2/1/w/300/h/300
1986;LOREAL [Travelsize 5.5ml] Sữa Chống Nắng L’Oréal Paris UV Invisible Resist SPF 50+ PA++++ Phổ Rộng Vô Hình Thoáng Da, Kháng Mọi Tác Động 5.5ml;;LOREAL;0;0;0;0;0;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/630035_1754998317291.jpg?imageView2/1/w/300/h/300
1989;LOREAL Dầu Xả Elseve Full Resist Anti Hair Fall - 440ml;;LOREAL;1;240474.22;0.5795;0.03;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/208033_1755687784968.jpg?imageView2/1/w/300/h/300
1990;LRP  Serum Chống Nắng La Roche-Posay Anthelios UVAir SPF50+ PA++++ - 15ML;;Chưa chọn danh mục;40;377809.6;0.1343;1.29;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/097181_1775182016901.jpg?imageView2/1/w/300/h/300
1991;LRP  Serum Chống Nắng La Roche-Posay Anthelios UVAir SPF50+ PA++++ - Fullsize 50ml;;Chưa chọn danh mục;4;42921.32;0.0301;0.13;13;100;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/717461_1786956431166.jpg?imageView2/1/w/300/h/300
1996;LRP Kem Chống Nắng Anthelios UVMUNE400 FLUIDE OIL CONTROL SPF50+ - 15ml (VẠCH XANH);;Chưa chọn danh mục;36;1705031.96;0.5516;1.16;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/966797_1754365909702.jpg?imageView2/1/w/300/h/300
1998;LRP Kem Chống Nắng Anthelios UVMUNE400 Invisible Fluid SPF50+ 50ml - VẠCH VÀNG;;Chưa chọn danh mục;1;41270;0.08109999999999999;0.03;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/684915_1754919949820.jpg?imageView2/1/w/300/h/300
1999;LRP Kem Chống Nắng Anthelios UVMUNE400 Oil Control Gel-Cream SPF50+ PA++++ - 50ml (MẪU MỚI);;Chưa chọn danh mục;1;400000;0.7143;0.03;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/767755_1754361503267.jpg?imageView2/1/w/300/h/300
2000;LRP Kem Chống Nắng Uvidea Anthelios Tone-Up Rosy SPF50+ PA++++ UVB + UVA 30ml;;Chưa chọn danh mục;4;408400;0.18170000000000003;0.13;6;46;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/123752_1754365625495.jpg?imageView2/1/w/300/h/300
2002;LRP Kem Dưỡng Cicaplast Baume B5+ Soothing Repairing Balm - 100ML;;Chưa chọn danh mục;24;509800.87;0.0414;0.77;33;42;0;30;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/122309_1754366217791.jpg?imageView2/1/w/300/h/300
2005;LRP Kem Dưỡng Cicaplast Baume B5+ Soothing Repairing Balm - 40ML;;Chưa chọn danh mục;816;11614173.37;0.057999999999999996;26.32;245;9;0;50;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/497540_1754365720522.jpg?imageView2/1/w/300/h/300
2008;LRP Kem Dưỡng Effaclar Duo+ M - 40ml;;Chưa chọn danh mục;12;461607.32;0.11349999999999999;0.39;13;33;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/835072_1754365912390.jpg?imageView2/1/w/300/h/300
2011;LRP Kem Dưỡng Lipikar Baume AP+M - 200ml;;Chưa chọn danh mục;26;6734194.04;0.3576;0.84;2;2;0;30;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/543265_1755015056370.jpg?imageView2/1/w/300/h/300
2012;LRP Kem Dưỡng Lipikar Baume AP+M - 75ml;;Chưa chọn danh mục;40;4086400;0.34259999999999996;1.29;22;17;0;30;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/699346_1754364220823.jpg?imageView2/1/w/300/h/300
2014;LRP SERUM B5 HYALU CONCENTRE - 10ml;;Chưa chọn danh mục;458;14690311.8;0.3065;14.77;573;38;153;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/889245_1782466792795.jpg?imageView2/1/w/300/h/300
2015;LRP SERUM B5 HYALU CONCENTRE - 30ml;;Chưa chọn danh mục;0;0;0;0;5;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/118402_1754364221141.jpg?imageView2/1/w/300/h/300
2016;LRP Serum EFFACLAR ULTRA CONCENTRATED 30ML;;Chưa chọn danh mục;0;0;0;0;2;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/092339_1754365623759.jpg?imageView2/1/w/300/h/300
2017;LRP Serum Mela B3 Giúp Giảm Thâm Nám Và Dưỡng Sáng Da - 10ml;;Chưa chọn danh mục;104;1494560;0.0823;3.35;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/618245_1754366223461.jpg?imageView2/1/w/300/h/300
2018;LRP Serum Mela B3 Giúp Giảm Thâm Nám Và Dưỡng Sáng Da 30ml;;Chưa chọn danh mục;1;570000;0.4385;0.03;4;133;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/036229_1755552876763.jpg?imageView2/1/w/300/h/300
2022;LRP Sữa Rửa Mặt Effaclar + M Purifying Foaming Gel - 400ml;;Chưa chọn danh mục;36;2142545.62;0.1419;1.16;0;0;0;20;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/518799_1754366212624.jpg?imageView2/1/w/300/h/300
2024;LRP Sữa Rửa Mặt Effaclar Purifying Foaming Gel - 15ml;;Chưa chọn danh mục;721;2120194.11;0.2227;23.26;0;0;195;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/840394_1754365814941.jpg?imageView2/1/w/300/h/300
2025;LRP Sữa Rửa Mặt Effaclar Purifying Foaming Gel - 200ml;;Chưa chọn danh mục;26;248014.44;0.0352;0.84;34;40;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/937850_1754365623454.jpg?imageView2/1/w/300/h/300
2026;LRP Sữa Rửa Mặt Effaclar Purifying Foaming Gel - 50ml;;Chưa chọn danh mục;12734;165391578.92;0.3458;410.77;1811;4;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/579270_1754366214381.jpg?imageView2/1/w/300/h/300
2027;LRP Sữa rửa mặt Mela B3 Clarifying Micro-Peeling Gel 200ml;;Chưa chọn danh mục;33;6016000;0.3393;1.06;21;19;15;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/167414_1756125787902.jpg?imageView2/1/w/300/h/300
2028;LRP Sữa Rửa Mặt Sữa Tắm Lipikar Syndet AP+ Cream Wash - 200ml;;Chưa chọn danh mục;56;8486195.41;0.3371;1.81;76;41;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/224749_1754365625508.jpg?imageView2/1/w/300/h/300
2030;LRP Tẩy Trang Effaclar Micellar Water For Oily Skin - 400ml (Xanh);;Chưa chọn danh mục;168;8145661.8;0.1419;5.42;25;4;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/477666_1754365625525.jpg?imageView2/1/w/300/h/300
2031;LRP Tẩy trang Micellar Water Ultra Sensitive Skin - 400ml (Trắng);;Chưa chọn danh mục;212;8225189.4;0.1143;6.84;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/717157_1754365720535.jpg?imageView2/1/w/300/h/300
2033;LRP Xịt Khoáng Thermal Spring Water - 150ml;;Chưa chọn danh mục;30;683790.72;0.10949999999999999;0.97;40;41;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/310156_1754366217782.jpg?imageView2/1/w/300/h/300
2034;LRP Xịt Khoáng Thermal Spring Water - 300ml;;Chưa chọn danh mục;10;1423159.4;0.3369;0.32;29;90;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/992043_1754365720785.jpg?imageView2/1/w/300/h/300
2039;LRP Kem Chống Nắng Nâng Tông Kiềm Dầu Anthelios XL SPF 50+ PA++++ 50ml ( Mẫu mới XL);;Chưa chọn danh mục;237;14515249.32;0.17190000000000003;7.65;64;8;63;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/417624_1754364213772.jpg?imageView2/1/w/300/h/300
2040;LUVUM Mặt nạ thạch Collagen Phyto Gel Mask 33g - #Phyto Collagen [XT];;Chưa chọn danh mục;0;0;0;0;3;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/226842_1754365726696.jpg?imageView2/1/w/300/h/300
2041;LUVUM Mặt nạ thạch Collagen Phyto Gel Mask 33g - #Pore reset[XT];;Chưa chọn danh mục;0;0;0;0;7;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/296662_1755553184634.jpg?imageView2/1/w/300/h/300
2043;MAKE P:REM Kem Chống Nắng Defense Me SPF 50+ PA +++ 50ML - Hồng tone up;;Chưa chọn danh mục;0;0;0;0;5;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/642227_1754365820470.jpg?imageView2/1/w/300/h/300
2044;MAKE P:REM Kem Chống Nắng Defense Me SPF 50+ PA +++ 50ML - Xanh dương nắp trong;;Chưa chọn danh mục;0;0;0;0;11;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/101198_1754365629003.jpg?imageView2/1/w/300/h/300
2045;MAKE P:REM Kem Chống Nắng Defense Me SPF 50+ PA +++ 50ML - Xanh lá kiềm dầu;;Chưa chọn danh mục;0;0;0;0;0;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/932028_1754361506378.jpg?imageView2/1/w/300/h/300
2046;MAKE PREM Kem Chống Nắng Dành Cho Da Khô 50ml - Xanh Dương;;Chưa chọn danh mục;0;0;0;0;11;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/286576_1754365913565.jpg?imageView2/1/w/300/h/300
2047;MAKE PREM Kem Chống Nắng Make Prem Nâng Tone 50ml - Hồng;;Chưa chọn danh mục;0;0;0;0;5;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/305292_1754361508267.jpg?imageView2/1/w/300/h/300
2050;MARTIDERM Kem Chống Nắng The Originals Proteos Screen SPF50+ Fluid Cream 40ml;;Chưa chọn danh mục;87;14475535.97;0.2703;2.81;45;16;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/176800_1754366213629.jpg?imageView2/1/w/300/h/300
2052;MARTIDERM Kem Chống Nắng The Originals Proteos Screen SPF50+ Color Fluid Cream 40ml;;Chưa chọn danh mục;9;2146571.4;0.318;0.29;10;34;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/206879_1749719651554.jpg?imageView2/1/w/300/h/300
2054;MARVIS Kem Đánh Răng Ý 85ml – Amarelli Licorice (Màu đen);;Chưa chọn danh mục;3;94308.82;0.1961;0.1;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/759865_1754364218518.jpg?imageView2/1/w/300/h/300
2055;MARVIS Kem Đánh Răng Ý 85ml – Aquatic Mint (Màu xanh dương);;Chưa chọn danh mục;4;221333.32;0.2983;0.13;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/474545_1754365622111.jpg?imageView2/1/w/300/h/300
2057;MARVIS Kem Đánh Răng Ý 85ml – Ginger Mint (Màu cam);;Chưa chọn danh mục;1;19554;0.13390000000000002;0.03;7;233;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/979534_1754365813276.jpg?imageView2/1/w/300/h/300
2058;MARVIS Kem Đánh Răng Ý 85ml – SmokerWhitening (Màu xám);;Chưa chọn danh mục;21;149005.26;0.046799999999999994;0.68;17;25;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/104801_1754366308295.jpg?imageView2/1/w/300/h/300
2059;MARVIS Kem Đánh Răng Ý 85ml – Whitening Mint (Màu bạc);;Chưa chọn danh mục;195;2859887.73;0.09140000000000001;6.29;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/966197_1754365905990.jpg?imageView2/1/w/300/h/300
2060;MARVIS Nước Súc Miệng Collutorio Hương Bạc Hà Thơm Mát, Hỗ Trợ Làm Sạch Khoang Miệng Jasmin Mint - 400ml;;Chưa chọn danh mục;23;2215434.1;0.3502;0.74;2;2;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/751327_1773386094691.jpg?imageView2/1/w/300/h/300
2061;MAXCLINIC Kem Dưỡng Time Return Melatonin Cream 50g;;Chưa chọn danh mục;4;35091.88;0.025099999999999997;0.13;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/868235_1755015054483.jpg?imageView2/1/w/300/h/300
2062;MAXCLINIC Tinh Chất Dưỡng Sáng Da Mờ Thâm Maxclinic Vita-10 Vital Ampoule - 100ml;;Chưa chọn danh mục;0;0;0;0;1;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/808255_1785748688758.jpg?imageView2/1/w/300/h/300
2065;MAYBELLINE  Nước tẩy trang mắt môi Make Up Remover Eye & Lip -  LẺ 1 CHAI 40ML;;Chưa chọn danh mục;29;201480.83;0.2346;0.94;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/226981_1755553184628.jpg?imageView2/1/w/300/h/300
2066;MAYBELLINE Kem lót New York Fit Me Matte + Poreless 30ml;;Chưa chọn danh mục;0;0;0;0;0;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/257264_1754365906595.jpg?imageView2/1/w/300/h/300
2067;MAYBELLINE Nước Tẩy Trang New York Eye & Lip Makeup Remover - 150ml;;Chưa chọn danh mục;6;120778.58;0.1441;0.19;2;10;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/158315_1786345489615.jpg?imageView2/1/w/300/h/300
2069;MD CARE Serum NMF Prebiotics Serum 30ml - Xanh Mint;;Chưa chọn danh mục;0;0;0;0;2;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/041930_1754366320453.jpg?imageView2/1/w/300/h/300
2072;MEDIAN Kem Đánh Răng Dental IQ Tartar Protection Toothpaste 120g - Blue;;MEDIAN;13;76223.64;0.1441;0.42;2;4;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/043783_1787503121709.jpg?imageView2/1/w/300/h/300
2073;MEDIAN Kem Đánh Răng Dental IQ Tartar Protection Toothpaste 120g - Mint;;MEDIAN;0;0;0;0;15;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/949264_1787503094474.jpg?imageView2/1/w/300/h/300
2074;MEDIAN Kem Đánh Răng Dental IQ Tartar Protection Toothpaste 120g - Red;;MEDIAN;21;65401.46;0.081;0.68;1;1;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/956908_1787503066742.jpg?imageView2/1/w/300/h/300
2075;MEDIAN Kem Đánh Răng Dental IQ Tartar Protection Toothpaste 120g - White;;MEDIAN;149;477183.88;0.0823;4.81;1;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/573438_1787503040046.jpg?imageView2/1/w/300/h/300
2076;MEDIANSWER Mặt nạ thạch tươi cấp ẩm  - CAM Lẻ 1 mask;;Chưa chọn danh mục;0;0;0;0;19;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/949516_1754366212615.jpg?imageView2/1/w/300/h/300
2077;MEDIANSWER Mặt nạ thạch tươi cấp ẩm  - Tím Lẻ 1 mask;;Chưa chọn danh mục;27;120118.97;0.0913;0.87;8;9;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/475114_1754365712483.jpg?imageView2/1/w/300/h/300
2078;MEDIANSWER Mặt nạ thạch tươi cấp ẩm - Xanh Lẻ 1 mask;;Chưa chọn danh mục;19;93358.36;0.09759999999999999;0.61;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/462372_1754366306763.jpg?imageView2/1/w/300/h/300
2079;MEDIANSWER Mặt Nạ Thạch Vita Collagen Trắng da, Cải Thiện Nếp Nhăn - 1 miếng;;Chưa chọn danh mục;120;904673.49;0.1454;3.87;3;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/390785_1754365621722.jpg?imageView2/1/w/300/h/300
2080;MEDICUBE kem viên nang Deep Vita C - 55g Nâu;;Chưa chọn danh mục;5;55000;0.029900000000000003;0.16;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/602287_1777465259233.jpg?imageView2/1/w/300/h/300
2089;MEDIHEAL Son dưỡng Panteno Lips 10ml - Vàng;;Chưa chọn danh mục;1;54114;0.5411;0.03;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/076016_1754365823355.jpg?imageView2/1/w/300/h/300
2090;MEDIHEAL Toner pad hỗ trợ cải thiện làn da 180ml ( 100 miếng ) - Trắng;;Chưa chọn danh mục;0;0;0;0;0;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/610614_1754364217226.jpg?imageView2/1/w/300/h/300
2091;MEDIPEEL NAITE THREAD Neck Cream Medi Peel 100ml Kem dưỡng da vùng cổ;;Chưa chọn danh mục;25;233775.89;0.0435;0.81;76;93;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/474571_1784700595270.jpg?imageView2/1/w/300/h/300
2093;MEGADUO Gel dưỡng 15g - bản plus;;Chưa chọn danh mục;21;487361;0.1686;0.68;29;42;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/094434_1754365715952.jpg?imageView2/1/w/300/h/300
2094;MEGADUO Gel dưỡng 15g - bản thường;;Chưa chọn danh mục;105;1181599.4;0.0933;3.39;28;8;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/708543_1754366311150.jpg?imageView2/1/w/300/h/300
2096;MINCER PHARMA Kem Body Lotion Dưỡng Trắng & Chống Lão Hoá Vita C Infusion - 250ml;;Chưa chọn danh mục;12;128151.04;0.0464;0.39;5;12;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/486844_1760339706523.jpg?imageView2/1/w/300/h/300
2098;MINHO Bông tẩy trang - 150m;;Chưa chọn danh mục;0;0;0;0;9;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/060984_1764252051510.jpg?imageView2/1/w/300/h/300
2099;MINISO Bông tẩy trang Miniso Cao Cấp  100% cotton TRÒN 180 miếng;;Chưa chọn danh mục;197;652424.74;0.16699999999999998;6.35;472;74;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/426204_1765421787076.jpg?imageView2/1/w/300/h/300
2100;MINISO Bông tẩy trang Nhật Bản 100% 180 Miếng;;Chưa chọn danh mục;573;1718483.16;0.198;18.48;478;25;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/287075_1754365818087.jpg?imageView2/1/w/300/h/300
2101;MKL  Sữa Tắm Shower Gel1000ml - Jasmine;;Chưa chọn danh mục;1;85060.25;0.3317;0.03;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/895215_1754365823165.jpg?imageView2/1/w/300/h/300
2103;MKL Kem Dưỡng Tay Organic Hand Cream 50ml - Bơ Hạt Mỡ;;Chưa chọn danh mục;0;0;0;0;3;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/779726_1765334519083.jpg?imageView2/1/w/300/h/300
2104;MKL Kem Dưỡng Tay Organic Hand Cream 50ml - Lô Hội;;Chưa chọn danh mục;0;0;0;0;5;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/006397_1765334429016.jpg?imageView2/1/w/300/h/300
2105;MKL Kem Dưỡng Tay Organic Hand Cream 50ml - Quả Mơ;;Chưa chọn danh mục;0;0;0;0;2;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/177252_1765334477808.jpg?imageView2/1/w/300/h/300
2106;MKL Kem Dưỡng TayOrganic Hand Cream 50ml - Hương Cam;;Chưa chọn danh mục;0;0;0;0;5;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/654674_1767705306087.jpg?imageView2/1/w/300/h/300
2107;MLEN DIARY Mi Giả -  Xanh nhạt: bồ công anh;;Chưa chọn danh mục;0;0;0;0;6;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/967568_1754365726182.jpg?imageView2/1/w/300/h/300
2108;MLEN DIARY Mi Giả  - Cam: Diên Vĩ;;Chưa chọn danh mục;0;0;0;0;5;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/074412_1754366317750.jpg?imageView2/1/w/300/h/300
2109;MLEN DIARY Mi Giả MLEN DIARY - Hồng: Sơn Trà;;Chưa chọn danh mục;0;0;0;0;5;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/465210_1754365914909.jpg?imageView2/1/w/300/h/300
2110;MLEN DIARY Mi Giả  - Hướng Dương: Tím;;Chưa chọn danh mục;0;0;0;0;8;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/636015_1755552875046.jpg?imageView2/1/w/300/h/300
2111;MLEN DIARY Keo Dán Mi Giả -  Fullsize 4ml;;Chưa chọn danh mục;0;0;0;0;1;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/383432_1754365903109.jpg?imageView2/1/w/300/h/300
2112;MLEN DIARY Keo Dán Mi Giả - Travelsize 1.5ml;;Chưa chọn danh mục;7;136150;0.6078;0.23;5;21;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/179188_1754364214691.jpg?imageView2/1/w/300/h/300
2116;MLEN DIARY Mi Giả Cụm Tự Dính - H.Dương Nhỏ+Keo (Bản Trung);;Chưa chọn danh mục;0;0;0;0;0;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/093980_1754364214771.jpg?imageView2/1/w/300/h/300
2117;MLEN DIARY Mi Giả Cụm Tự Dính - Hướng Dương Hộp Nhỏ;;Chưa chọn danh mục;0;0;0;0;0;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/807557_1754365810905.jpg?imageView2/1/w/300/h/300
2118;MLEN DIARY Mi Giả Cụm Tự Dính - Hướng Dương Hộp To;;Chưa chọn danh mục;0;0;0;0;2;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/303068_1754365617489.jpg?imageView2/1/w/300/h/300
2119;MLEN DIARY Mi Giả Cụm Tự Dính - Tai Thỏ Hộp Lớn;;Chưa chọn danh mục;0;0;0;0;2;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/697254_1754365710687.jpg?imageView2/1/w/300/h/300
2120;MLEN DIARY Mi Giả Cụm Tự Dính - Tai Thỏ Hộp Nhỏ+Keo;;Chưa chọn danh mục;0;0;0;0;0;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/057924_1754366210507.jpg?imageView2/1/w/300/h/300
2121;Mlen Diary Miếng Dán Kích Mí -  #lưỡi liềm L 120m;;Chưa chọn danh mục;6;123526.26;0.4575;0.19;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/817089_1754365631683.jpg?imageView2/1/w/300/h/300
2122;Mlen Diary Miếng Dán Kích Mí - #L song song 120m;;Chưa chọn danh mục;3;65867.67;0.563;0.1;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/139121_1754366317729.jpg?imageView2/1/w/300/h/300
2123;Mlen Diary Miếng Dán Kích Mí - #lưỡi liềm M 120m;;Chưa chọn danh mục;4;75501.16;0.484;0.13;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/138473_1754365823046.jpg?imageView2/1/w/300/h/300
2125;MLEN DIARY Miếng Dán Kích Mí - #Ô liu96 miếng;;Chưa chọn danh mục;1;21378.64;0.5482;0.03;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/076379_1754365726681.jpg?imageView2/1/w/300/h/300
2126;MLEN DIARY Nhíp Gắn Mi;;Chưa chọn danh mục;0;0;0;0;12;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/676130_1755015054468.jpg?imageView2/1/w/300/h/300
2127;MLEN DIARY Kẹp mi gọng silicone;;Chưa chọn danh mục;0;0;0;0;5;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/663729_1754365901675.jpg?imageView2/1/w/300/h/300
